Date	App Name	App Apple Identifier	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Sessions	Total Session Duration	Unique Devices
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.5	App Store search	No page		VN	2	22	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.5	Web referrer	Product page		JP	3	73	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.5	Web referrer	Product page		US	1	4	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App Store browse	No page		RU	2	67	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App Store browse	No page		US	1	63	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App Store search	No page		IT	1	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App Store search	No page		JP	6	912	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App Store search	No page		TR	14	520	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App Store search	No page		US	1	22	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App Store search	No page		XK	5	197	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	App referrer	Product page		BE	1	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.21	iPhone	iOS 18.6	Web referrer	Product page		JP	4	103	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.3	iPhone	iOS 16.5	App referrer	Product page		KR	1	18	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.3	iPhone	iOS 16.6	App Store search	No page		US	4	151	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.3	iPhone	iOS 16.6	App Store search	Product page		JP	8	136	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.3	iPhone	iOS 18.1	App Store search	No page		GB	1	16	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.3	iPhone	iOS 18.5	App Store search	No page		VN	3	24	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.3	iPhone	iOS 18.5	Web referrer	Product page		US	1	10	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.3	iPhone	iOS 18.6	App Store search	No page		US	1	37	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.4	iPhone	iOS 16.3	App Store search	No page		US	1	15	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.4	iPhone	iOS 16.7	App Store search	Product page		US	1	14	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.4	iPhone	iOS 18.0	App Store browse	Product page		ID	1	4	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.4	iPhone	iOS 18.0	App Store search	No page		PH	1	39	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.4	iPhone	iOS 18.5	App Store search	No page		FR	5	96	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.4	iPhone	iOS 18.5	App Store search	No page		US	5	190	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.4	iPhone	iOS 18.6	App Store search	No page		CA	1	2	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 16.1	App referrer	Product page		JP	1	38	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 16.1	App referrer	Store sheet		GB	1	2	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 16.1	Web referrer	Product page		GB	56	2986	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 17.6	App Store search	No page		TR	14	115	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 18.3	App Store search	No page		IN	1	44	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 18.5	App Store search	No page		CA	1	8	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 18.6	App Store search	No page		CA	1	2	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 18.6	App Store search	No page		JP	1	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.5	iPhone	iOS 18.6	App Store search	No page		VN	1	13	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.6	iPhone	iOS 16.6	App Store search	No page		US	1	2	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.6	iPhone	iOS 16.7	App Store search	No page		US	22	1406	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.6	iPhone	iOS 18.6	Web referrer	Product page		JP	1	5	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.7	iPhone	iOS 16.5	App Store search	No page		GB	1	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.7	iPhone	iOS 18.5	App Store search	Product page		PH	1	8	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.7	iPhone	iOS 18.6	App Store search	No page		CH	11	583	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.8	iPhone	iOS 18.5	App Store search	Product page		RU	4	172	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.8	iPhone	iOS 18.6	App Store search	No page		MX	2	102	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPad	iOS 18.5	App Store search	No page		US	3	199	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 16.3	App referrer	Product page		KR	1	8	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 16.6	App Store search	No page		US	1	11	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 18.0	App Store search	No page		KR	1	15	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.0.9	iPhone	iOS 18.5	Web referrer	Product page		JP	1	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 16.7	App Store browse	Product page		JP	2	110	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 16.7	App Store search	No page		VN	4	119	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 17.5	App Store search	No page		US	11	675	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.4	App Store search	No page		NL	2	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.4	App Store search	No page		US	1	1343	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store browse	No page		JP	2	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		AU	1	67	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		BG	1	17	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		HR	9	332	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		IN	13	607	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		RU	1	5	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		TH	25	1251	
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		TR	9	119	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		UA	1	7	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	No page		US	108	2413	8
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	Product page		JP	1	385	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	App Store search	Product page		US	8	411	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.5	Web referrer	Product page		US	1	4	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.6	App referrer	Product page		DE	1	10	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.0	iPhone	iOS 18.6	App referrer	Product page		JP	2	86	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 15.8	App Store search	No page		SG	2	226	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.2	App Store browse	No page		CA	1	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.3	App Store search	Product page		QA	1	34	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		CA	2	19	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		PT	4	1023	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		UA	3	27	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	No page		US	55	869	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App Store search	Product page		CA	13	724	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App referrer	Product page		SE	5	108	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	App referrer	Store sheet		US	27	47685	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 16.7	Web referrer	Product page		JP	17	869	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.0	App Store search	Product page		NG	1	2	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.2	App referrer	No page		ID	26	907	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.3	App Store search	No page		IS	3	321	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.3	App Store search	No page		US	3	118	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	App Store search	No page		KR	1	6	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	App Store search	No page		US	3	247	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	App referrer	Product page		RU	3	53	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.4	Web referrer	Product page		US	2	44	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		CA	25	989	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		ES	1	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		GB	8	548	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		GH	1	6	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		IN	2	37	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		IT	7	233	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		JP	1	381	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		KR	18	310	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	No page		US	72	3925	11
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	Product page		GB	9	403	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App Store search	Product page		IT	3	54	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App referrer	Product page		US	1	102	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	App referrer	Store sheet		US	1	41	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		BG	1	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		ES	1	40	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		GB	2	257	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		JP	11	212	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		TH	7	89	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.5	Web referrer	Product page		US	122	31080	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		DE	4	51	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		FR	1	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		JP	4	20	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		KR	1	4	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		NG	3	71	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		US	93	6133	6
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	No page		ZA	1	11	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	App Store search	Product page		JP	1	17	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	Web referrer	Product page		DE	1	10	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	Web referrer	Product page		JP	1	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.1	iPhone	iOS 18.6	Web referrer	Product page		US	116	25003	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPad	iOS 17.7	App Store browse	Product page		US	1	405	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 16.7	App Store search	Product page		AU	1	101	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 16.7	App Store search	Product page		XK	1	10	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 16.7	Web referrer	Product page		GB	1	16	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 17.6	App Store search	No page		RU	1	15	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.0	App Store search	No page		TR	16	1086	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.0	App referrer	Product page		US	6	552	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.2	App Store search	No page		US	2	3	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page		GB	4	32	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page		TR	1	10	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page		US	2	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	No page	2025-07-19	US	1	3	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.3	App Store search	Product page		GB	14	523	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		BH	2	23	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		CA	5	60	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		DE	1	1247	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		IN	13	1366	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		IT	1	46	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		JP	2	23	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		US	16	710	9
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	No page		VN	20	355	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	Product page		GB	1	11	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App Store search	Product page		ID	4	920	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App referrer	No page		GB	1	80	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	App referrer	Store sheet		GB	1	7	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	Web referrer	Product page		CH	1	10	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	Web referrer	Product page		GB	6	3000	
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	Web referrer	Product page		JP	1	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.5	Web referrer	Product page		US	1	2	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		AU	1	13	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		CA	10	620	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		IN	1	19	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		JP	1	10	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App Store search	No page		US	9	260	3
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App referrer	Product page		US	1	3	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	App referrer	Store sheet		CA	1	2	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.3	iPhone	iOS 18.6	Web referrer	Store sheet		UA	4	22	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	App Store search	No page		GB	1	11	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	App Store search	No page		KR	1	9	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	App Store search	No page		MY	141	5534	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 16.7	Web referrer	Product page		DE	3	269	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 17.6	App Store search	No page		US	1	370	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.0	App Store search	No page		IT	1	15	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.1	App Store search	No page		US	2	71	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.2	App Store search	No page		MY	1	204	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.2	App Store search	No page		TH	3	113	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.3	App Store search	No page		GB	2	64	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.3	App referrer	Store sheet		JP	2	58	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store browse	No page		JP	35	158	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		CA	83	9463	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		CH	2	90	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		FI	4	14	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		ID	3	161	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		PK	1	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		SA	2	48	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App Store search	No page		US	57	5565	9
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App referrer	Product page		GB	1	30	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App referrer	Product page		JP	1	12	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App referrer	Product page		KH	6	84	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	App referrer	Product page		US	1	15	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page		FR	2	44	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page		IT	4	47	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page		JP	2	13	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page		TT	7	137	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page		US	30	4906	2
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.5	Web referrer	Product page	2025-07-21	SA	24	2535	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store browse	Product page		NL	9	92	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store browse	Store sheet		DK	8	114	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store search	No page		US	1	53	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App Store search	Product page		US	2	20	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App referrer	Product page		JP	1	9	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.4	iPhone	iOS 18.6	App referrer	Store sheet		US	2	14	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 15.8	Web referrer	Product page		GB	1	44	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.2	Web referrer	Product page	2025-08-04	HK	29	9092	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App Store search	No page		GB	67	3621	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App Store search	No page		US	53	14859	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 16.7	App referrer	Product page		TR	8	66	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 17.5	App Store browse	No page		TW	1	1	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.0	App Store search	Product page		IN	16	159	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.3	App Store search	Product page		US	2	16	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		BE	46	3091	1
2025-08-18	Bitrue - Buy BTC XRP & Crypto	1435877386	6.1.5	iPhone	iOS 18.5	App Store search	No page		BF	1	8	1
