Date	App Name	App Apple Identifier	Event	Download Type	App Version	Device	Platform Version	Source Type	Page Type	App Download Date	Territory	Counts	Unique Devices
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		RU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		SA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		SG	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		TH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		TR	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		UA	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		UG	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		US	51	51
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		VN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		ZA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page	2025-08-08	BM	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page	2025-08-08	FR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page	2025-08-15	IL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		AU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		CA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		GB	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		IN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		KR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		US	5	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		VN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	No page		AU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	No page		NL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Product page		DE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Product page		JP	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Product page		NL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Product page		PH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Product page		TR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Product page		UA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Product page		US	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Store sheet		JP	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Store sheet		MY	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	App referrer	Store sheet		US	4	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		AU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		BE	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		DE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		ID	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		IT	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		JP	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		KH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		SE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		SK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		UA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		US	5	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		VN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.1	Web referrer	Product page		XK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store browse	No page		US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		AE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		AZ	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		CA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		CH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		DE	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		ES	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		FR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		GB	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		JP	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		KR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		KW	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		MA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		NG	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		RU	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		TR	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		UA	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		US	21	21
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	No page		VN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	Product page		AL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	Product page		EE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	Product page		KR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	Product page		PH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	Product page		PL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App Store search	Product page		US	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App referrer	No page		US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App referrer	Product page		FR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App referrer	Product page		JP	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App referrer	Product page		UA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	App referrer	Store sheet		GB	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	Web referrer	Product page		GB	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	Web referrer	Product page		JP	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	Web referrer	Product page		NL	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	Web referrer	Product page		SE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	Web referrer	Product page		TH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	Web referrer	Product page		TR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.2	Web referrer	Product page		US	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store browse	No page		KR	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store browse	No page		US	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store browse	No page		VN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store browse	Product page		US	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		AE	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		AU	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		BE	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		BG	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		BR	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		BY	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		CA	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		CH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		CM	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		DE	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		DK	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		ES	5	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		FI	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		FR	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		GB	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		GH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		HK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		HU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		ID	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		IE	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		IN	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		IT	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		JM	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		JO	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		JP	9	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		KE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		KR	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		KZ	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		LT	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		LU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		LV	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		MD	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		MK	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		MT	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		MY	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		NA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		NG	4	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		NO	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		PH	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		PK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		PL	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		QA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		RU	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		SA	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		SE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		SG	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		SI	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		TH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		TR	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		TW	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		UA	6	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		US	96	96
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		VC	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		VN	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		XK	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page	2025-08-09	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page	2025-08-17	US	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		AU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		BY	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		EE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		ES	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		FR	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		GB	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		IN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		IT	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		MY	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		RU	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		SI	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		TH	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		TW	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		US	9	9
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		VN	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		BE	1	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		CA	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		JP	3	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		SA	2	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Install	Manual update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		UA	1	1
