Date	App Name	App Apple Identifier	Download Type	App Version	Device	Platform Version	Source Type	Page Type	Pre-Order	Territory	Counts
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		BG	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	Web referrer	Product page		MX	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.1	App referrer	Store sheet		DK	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.0	App Store search	No page		GB	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	App Store search	No page		MA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.4	App Store search	No page		BG	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		AM	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.6	App referrer	No page		CA	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.3	App Store search	No page		NL	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.2	Web referrer	Product page		JP	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	App Store search	No page		MT	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		AF	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.0	App Store search	No page		US	14
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.6	App Store browse	No page		BE	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 16.7	App Store search	No page		DK	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.0	App Store search	No page		RU	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 15.8	App referrer	Store sheet		NG	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	App Store search	No page		SE	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.1	App Store browse	No page		HK	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Restore	6.1.7	iPhone	iOS 18.6	App Store search	No page		JP	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.5	App Store search	No page		MX	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		NP	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		UY	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 14.8	App Store search	No page		VN	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 17.7	App Store search	No page		TW	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.6	App referrer	Store sheet		VN	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.1	App Store search	No page		US	311
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	App Store search	No page		PL	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.4	App Store search	Product page		US	15
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	No page		SA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		FR	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.6	Web referrer	Product page		LU	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.0	App Store search	No page		VN	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		CZ	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.2	App Store search	No page		PL	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		CA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		TR	65
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.6	App Store search	No page		JP	25
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		AR	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 15.4	App Store search	No page		AU	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App Store search	No page		MK	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 17.2	Web referrer	Product page		CA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.3	App Store search	No page		MY	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.4	App Store search	No page		FR	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.4	App Store search	No page		CL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 26.0	Unavailable	No page		GB	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App Store search	No page		DZ	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.5	App Store search	No page		PH	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 16.6	App Store search	Product page		JP	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.2	Web referrer	Product page		SA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.6	App Store search	No page		PH	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		SG	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 14.4	App Store search	No page		US	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.3	App Store search	Product page		NG	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 17.2	Web referrer	Product page		PL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 16.7	App Store search	No page		QA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.2	App Store browse	No page		CA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		CO	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 14.7	App Store search	No page		FR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		EG	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.1	App Store search	No page		FI	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.5	App Store search	Product page		DE	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Restore	6.1.6	iPhone	iOS 18.6	App Store search	No page		CA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.6	App Store search	No page		UZ	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.6	App Store browse	No page		LV	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 15.5	App Store search	No page		FI	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.2	App Store search	No page		MY	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 17.5	App Store search	No page		FR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.1	App referrer	Store sheet		IL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.0.14	iPad	iOS 17.3	App Store search	No page		US	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 26.0	App Store search	No page		KH	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.3	App referrer	Product page		FR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 17.7	App Store search	No page		AR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 16.2	App Store search	Product page		JP	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 17.7	Web referrer	Product page		US	28
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.1	App Store search	Product page		US	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.4	App Store search	No page		KR	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.1	Web referrer	Product page		US	7
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.5	App Store search	Product page		US	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.6	App referrer	No page		BR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	Web referrer	Product page		AU	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 15.5	Web referrer	Product page		US	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		BR	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 17.5	App referrer	Product page		US	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		DK	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 26.0	App Store search	No page		NL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	App Store search	No page		AU	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		VN	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.5	App Store search	No page		ZA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Product page		NL	7
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.4	Web referrer	Product page		FI	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		RO	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 15.5	App Store search	No page		FR	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.0.18	iPhone	iOS 16.7	App Store search	Product page		AE	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 26.0	Web referrer	Product page		BG	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	Web referrer	Product page		NZ	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.2	App Store search	No page		GB	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	Web referrer	Product page		IE	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.5	App Store search	No page		DK	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store browse	No page		CA	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 16.5	App Store search	No page		US	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.3	App Store search	No page		AU	7
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.0	App referrer	Store sheet		BR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.6	App referrer	Product page		TH	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.4	App Store search	No page		ZA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	Web referrer	Product page		CO	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	App referrer	Store sheet		IN	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	App referrer	Product page		TR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	App Store search	Product page		KZ	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.5	App Store search	No page		LT	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 15.5	App Store search	No page		PK	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	First-time download	6.1.7	iPhone	iOS 18.0	App Store search	Product page		ID	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.4	App Store search	No page		MA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	Web referrer	Product page		NL	18
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		NZ	7
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.3	App Store search	No page		VN	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		GB	451
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 26.0	App Store search	No page		EG	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 14.8	App Store search	No page		ID	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	No page		VN	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		KR	163
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 14.8	App Store search	No page		AL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		JP	89
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 17.7	App Store search	No page		JP	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.3	App referrer	No page		NL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.4	App Store search	No page		FR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.3	App Store search	No page		NG	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.4	App Store search	No page		JP	7
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 15.8	App referrer	Product page		AL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 26.0	App Store search	No page		TR	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		IN	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 17.6	App Store search	Product page		AU	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.2	App referrer	Product page		US	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.3	App Store search	No page		JP	5
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.1	Web referrer	Product page		DE	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	First-time download	6.1.7	iPhone	iOS 18.5	App Store search	No page		RO	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.2	Web referrer	Product page		CH	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App referrer	Product page		IL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.5	Web referrer	Product page		PH	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.2	App Store search	No page		JP	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 26.0	Web referrer	Product page		RU	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		CZ	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App Store search	Product page		CY	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.5	App Store search	Product page		DE	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Restore	4.4.7	iPhone	iOS 18.6	App referrer	Product page		US	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	No page		UA	6
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	App referrer	No page		US	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.1	App Store browse	No page		JP	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	App referrer	Product page		FI	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.7	App Store search	Product page		ZM	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 16.5	App Store search	No page		UA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 26.0	App Store search	No page		SG	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPad	iOS 18.5	App Store browse	No page		PT	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 15.5	App Store search	No page		PT	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		IQ	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.2	App Store search	No page		BE	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.0	Web referrer	Product page		ZW	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.6	iPhone	iOS 15.8	App Store search	No page		US	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.6	App referrer	Product page		PL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	App referrer	No page		ES	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPad	iOS 18.5	App Store search	No page		IN	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.1	App Store search	No page		IN	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.5	App Store search	No page		AL	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 15.8	App Store search	Product page		US	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.6	iPhone	iOS 15.8	App Store search	No page		JP	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.5	App referrer	Store sheet		NL	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.3	App Store search	No page		SI	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.4	App referrer	Store sheet		TW	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 15.8	App referrer	Store sheet		UA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.4	App referrer	Store sheet		GB	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.1	App Store search	No page		RU	11
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	Product page		US	325
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.7	App Store search	No page		BR	12
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		AL	8
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.4	App Store search	Product page		GB	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App referrer	Store sheet		US	148
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.4	App Store search	No page		CH	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 15.5	App Store browse	Store sheet		AU	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.4	App Store browse	No page		US	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Manual update	6.1.7	iPhone	iOS 18.6	App Store search	No page		JP	121
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.4	Web referrer	Product page		TR	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.5	App Store browse	No page		SA	1
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.6	App Store search	No page		TZ	3
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPad	iOS 18.6	App referrer	Store sheet		US	25
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 16.1	App Store search	No page		SA	4
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.6	App referrer	No page		CA	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 17.1	App Store search	No page		TW	2
2025-08-19	Bitrue - Buy BTC XRP & Crypto	1435877386	Auto-update	6.1.7	iPhone	iOS 18.0	Web referrer	Product page		US	8
